id,created_at,text
321264169573834753,2013-04-08 14:12:01,@NormanOlmo naw we still got our heads
321264061998317568,2013-04-08 14:11:35,@DJarmstrong5 morning
321263895924846593,2013-04-08 14:10:56,@twhittttttttty word
321263828648218624,2013-04-08 14:10:40,@CourtneyLeeGrl chilling bout to go watch this Jackie Robinson movie
321263675442860032,2013-04-08 14:10:03,@HilaryBanks10 @unclejeffgreen @therealtwill @jasonterry31 @avery_bradley always will
321263586112581633,2013-04-08 14:09:42,@k_landax mars here I come ha
321263311620538368,2013-04-08 14:08:36,@OohSoSummer hi
321263257425965058,2013-04-08 14:08:24,@CelticGirlNesha now
321263171551784960,2013-04-08 14:08:03,@MiyokoCouture u knew it
321263107383128066,2013-04-08 14:07:48,@a_muss12 @trytheveal2012 thanks fellas
321262977514893314,2013-04-08 14:07:17,@Ace_Egor my dog
321262919872573440,2013-04-08 14:07:03,@Ooh_Nahns morning
321262811965710336,2013-04-08 14:06:37,@HicksonHeather will do
321262746471645185,2013-04-08 14:06:22,@Nitaaa_D thanks
321262585607487489,2013-04-08 14:05:43,@drewceltics you think so I will value ur opinion sometime soon
321262414584754176,2013-04-08 14:05:03,@Celtsfan3 respect
321262378496966657,2013-04-08 14:04:54,@Only1Mz_TBaller thanks
321262321072762880,2013-04-08 14:04:41,@ExotiqBeauty yes
321262284368396290,2013-04-08 14:04:32,@LuckyJackson020 @celticsblog tryna get back to 100%
321262204227829760,2013-04-08 14:04:12,@CelticsLoverr_ thanks
321262137811021824,2013-04-08 14:03:57,@amandawest22 thabks
321262010765570048,2013-04-08 14:03:26,@minaaaaxo @oohsosummer @unclejeffgreen @avery_bradley @therealtwill love u back
321261906742616064,2013-04-08 14:03:01,@DinaFetsum hi
321261828980232192,2013-04-08 14:02:43,@rrondofan @averybradleyfan @avery_bradley @unclejeffgreen glad to have
321261740182622211,2013-04-08 14:02:22,@Sindiie_Lue waiting for playoffs so u show up!!!
321261646939058176,2013-04-08 14:02:00,@JonCraft13 @unclejeffgreen @paulpierce34 @avery_bradley @jcraw55 @therealtwill we're getting there
321261566643286016,2013-04-08 14:01:40,@OmamaXMarzuq @unclejeffgreen @avery_bradley hitting you up wassup
321261469482250240,2013-04-08 14:01:17,@aggierabz lol your welcome
321261404839628800,2013-04-08 14:01:02,@LH_222 lol not sure who that is
321261302372786178,2013-04-08 14:00:37,"@RealHandsome_ @_twatchme__ @_twatchme_ I can give a f$@k bout no 💂 long az @_twatchme luv me! Ha gotta hav haters 2, the good life goes on!"
321076961399156738,2013-04-08 01:48:07,"RT @CSNNE: Here is the MUST-WATCH video of tonight: KG gets photo-bombed by @courtneylee2211, @avery_bradley, &amp; @unclejeffgreen! htt ..."
320371120190681088,2013-04-06 03:03:21,Had a family emergency couldn't make the team photo today they'll photoshop me in the real one.
319650321188139008,2013-04-04 03:19:10,"Brandon knights missed layup over shadows my horrible performance tonight hands down,,, he was shaq'n a fool lol"
318923882671263744,2013-04-02 03:12:33,"Don't trip about these games we want to win but we're short handed, knock the rust off in time for this post season run!!!"
318140986339495936,2013-03-30 23:21:36,@YoungSouth24K heard the video is dope
317085738439172096,2013-03-28 01:28:25,Jeff Green for President!!! Lol
316929451193667585,2013-03-27 15:07:24,RT @TheTruth021: Came all the way from Ohio you didn't play last night but your still my favorite Celtic! @CourtneyLee2211 follow plz! h ...
316730385524457473,2013-03-27 01:56:23,"you thought offense was the solution WRONG, defense wins chips, we couldn't get stops, we'll learn from this quickly for 2morrows game. 🍀"
315539386580217856,2013-03-23 19:03:46,@mrvincecarter15 I'm good my dog good looks
312781695805968386,2013-03-16 04:25:42,I wonder if JESUS had a twitter how many followers he would have?......
311295123663253506,2013-03-12 01:58:35,http://t.co/ZFpPnqJZwB How I'm feeling!!!!
311282136047030272,2013-03-12 01:06:59,S/O to Jamal Crook for keeping his cool after a bad call and knocking down 3 big free throws!! WKU we dance again!!
311280991325016064,2013-03-12 01:02:26,Big free throws
311280464591724545,2013-03-12 01:00:20,How was that an offensive foul!!!
311225977319587840,2013-03-11 21:23:49,RT @JonyG23: @CourtneyLee2211 lets go WKU tonight!
310532487417851905,2013-03-09 23:28:09,@megxx19 hello
309819406689652737,2013-03-08 00:14:37,@unclejeffgreen @courtneyleefan why I look fruity tho damnit!!!!!!
309512303764725762,2013-03-07 03:54:18,RT @ProducerRichieP: Me and #MyBrotherFromAnother @courtneylee2211 #PikeFam #Indianapolis #ProductsOfTheGoldenEra http://t.co/wKM7UurP8A
309512201079771139,2013-03-07 03:53:53,RT @Ofy1011: @CourtneyLee2211 Awesome win tonight!! One of my 2nd grade students drew this pic of u! Go C's!! http://t.co/NEvG6iss9C
309150812725207040,2013-03-06 03:57:52,"Eye is coo! Not sure how it want a and1 but oh well!Highlight of the night, JRU came to me and @avery_bradley and ask us to cool the Defense"
307999754787368960,2013-03-02 23:43:58,#HarlemShake ft @ChanelWestCoast (@stickypromo Edition) http://t.co/M6lBDrSXvG
307999624810082304,2013-03-02 23:43:27,#HarlemShake ft @ChanelWestCoast (@stickypromo Edition) http://t.co/M6lBDrSXvG #RT
307965686347616257,2013-03-02 21:28:36,"S/O to @beatsbydre and @gwpresents for looking out, much love!!!"
307709335209926657,2013-03-02 04:29:57,@x0_CiSSiE swag
307709014639263745,2013-03-02 04:28:40,"“@DanielleBou91: I found this!! :-) @Avery_Bradley, @CourtneyLee2211, @cattrinitobago! http://t.co/OTholXnYbr” lol dope"
306563591287480320,2013-02-27 00:37:10,RT @JCameratoNBA: Thanks for the RTs on the @CourtneyLee2211 interview. It aired last night on @CSNNE and can be viewed online here: htt ...
306480100298350592,2013-02-26 19:05:24,"RT @JCameratoNBA: Tune into ""Celtics Now"" tonight at 8pmEST on @CSNNE and check out my intvw w/ @CourtneyLee2211. (Sneakerheads, you won ..."
306165914754244609,2013-02-25 22:16:57,@lovekyle I keeps it real my ninja I keeps it real!!!! Good💩
305906445508046848,2013-02-25 05:05:54,"Couldn't make shots or get stops when we needed them, tomorrow is a must win, but we'll get that chemistry back rolling!!"
305421229228187648,2013-02-23 20:57:50,@Avery_Bradley @unclejeffgreen I paid last two times u square bear
305182649964707841,2013-02-23 05:09:48,"There we go, 2 more games to get!!! And if you have S/O my man Rondo it's his Born Day!!🎉🎈"
304715835082170368,2013-02-21 22:14:51,"Hate to see two professional ppl on and off the court go. Learned alot from both of them, good ppl. @TheBlur_barbosa and Jason Collins."
303724100071874560,2013-02-19 04:34:03,RT @stickypromo: @verified I need to get verified.
302935784179257344,2013-02-17 00:21:33,Where's a good place to eat and watch the dunk contest in Orl?
302688226324389888,2013-02-16 07:57:51,"@tee_outlaw I'm just seeing this, and I was there first thing in the morning, tell Bo I said whatup"
302096971450175488,2013-02-14 16:48:25,"Happy Valentines Day to you all, Enjoy and be SAFE 💌"
301904311229751296,2013-02-14 04:02:51,1 in a Row!!!! New streak lol
301518694285197312,2013-02-13 02:30:33,"RT @ThereGoCity_508: My support is with Leonardo Barbosa, I wish u a speedy recovery, Celtics Nation is with u @paulpierce34  @CourtneyL ..."
301172027069460481,2013-02-12 03:33:01,"Tough lost 2night, shitty the streak has to start over, but the most important thing tonight is getting them prayers out to Barbosa🙏"
301011412162076673,2013-02-11 16:54:47,“@OohSoSummer: PITBULLS @Avery_Bradley @CourtneyLee2211 http://t.co/GVAceeZx” lol cold
300799083000512512,2013-02-11 02:51:04,"Damn that was a game!!! Didn't play as well as I wanted to but we still got the win, and KG and Paul showed their value today, oh and Jet!"
300063114907504640,2013-02-09 02:06:36,"@NicoleFederico @ortegatwin great show, alot better then the real house wives"
300062873558859776,2013-02-09 02:05:38,@ortegatwin lol horribly funny!!
300048351511064576,2013-02-09 01:07:56,"Real Husbands Of HollyWood got me, ""So Weak In The Knee's I Could Hardly Speak I lose All Control And Something Takes a over Me"" LMAO😂😭😂😎"
300025055067389952,2013-02-08 23:35:21,"@unBILLiveable bout time, all we use to see was the CT shrine but dope"
299745879269703680,2013-02-08 05:06:01,"Good team win tonight, offensively and defensively, Kobe hit some tough shots on me but oh well we got that Teddy Dubski!!!"
298530380561121280,2013-02-04 20:36:03,I do have a Instagram it's LuckyLee2211 @BoussE_TEE
298237923277553667,2013-02-04 01:13:56,Damn Beyonce still cold😳
298231951909867520,2013-02-04 00:50:12,"Man I hope the 9ers turn this around, if not ill be at the ATM all night!!!!"
298180069233405954,2013-02-03 21:24:03,"Good win today, gotta learn from this, can't let leads go and have to take care of the ball including me!! 🏀🍀 now to 🏈 rocking with 9ERS!!"
297157198847549440,2013-02-01 01:39:31,RT @RedsArmy_John: The Celtics Pit Bulls: @Avery_Bradley &amp; @CourtneyLee2211  http://t.co/07qeAYU0
296830574541283328,2013-01-31 04:01:38,Lets keep it rolling!!!!!!!🍀🏀
296678177487613954,2013-01-30 17:56:04,Somebody Please tell me who Zach Lowe is??? If your going to report anything about me or go on shows talking about meINTERVIEW ME FIRST!!
296275238776352768,2013-01-29 15:14:56,RT @Kevers153: “The difference between the impossible and the possible lies in a person's determination.” @courtneylee2211@Jared_Sully0  ...
295697182311469057,2013-01-28 00:57:56,Funnest! That look when ppl know what ur trying to say but spell check adds one letter to the word n ppl tweet back you spelled it wrong 👀👋😒
295671289706856448,2013-01-27 23:15:03,"Prayers go out to my homie Rondo, strong kid shoot him a tweet to keep pushing if you could!!!! Green nation"
295665862222942209,2013-01-27 22:53:29,"Didn't have a good shooting night individually, but this was the funniest game I've ever been apart of in reg season oh and we won!! Boom!!"
