id,created_at,text
464483498158743552,2014-05-08 19:14:30,I'm afriad of heights (kinda) but I wanna go to Australia and walk that Sydney Harbor Bridge #Bucketlist
464237609137741824,2014-05-08 02:57:25,Beyonce did it again lol
463885713033809920,2014-05-07 03:39:07,"🎶🎶 Oh, you been working out? You think I'm dumb or what? I know how a winter gut turn into a summer butt 😂😂"
463841547109138432,2014-05-07 00:43:37,"#NP Jay-Z ""On To The Next One"""
463833766813646848,2014-05-07 00:12:42,Maannnnn ppl are so funny. Smh
463807346578186240,2014-05-06 22:27:43,Thanks for the segment @DiningPlaybook everyone check it out http://t.co/FdyQGfEAoo
463761242352807936,2014-05-06 19:24:31,Wow 😳
463707580867805184,2014-05-06 15:51:17,Congrats to my brother from another @KDTrey5 on winning MVP this year. Well deserved slim
463480380394594305,2014-05-06 00:48:28,Rihanna is one bad mama jama
463411104610533376,2014-05-05 20:13:11,@LeVinCoeur what's that?
463411042916528129,2014-05-05 20:12:57,@zdeYES thanks Hannah
463409686394716160,2014-05-05 20:07:33,“@emrekrc9: @unclejeffgreen ya kanka celtics tarihinde ilk kez playofflara kalamıyo senin dediğine bak”ummm 😟
463409441187299328,2014-05-05 20:06:35,@kiss_dababy I never did like u 😒
463405322263347201,2014-05-05 19:50:13,"""We talked about love and what life could really be for me, she said, when it's really real you just know"""
463356483158437888,2014-05-05 16:36:09,Because I'm HAPPPPPYYYYY!!!
463093774756106240,2014-05-04 23:12:14,“@dabigfella: @unclejeffgreen what's the good word”What's good slim
463088605783916544,2014-05-04 22:51:42,"“@truusagittarian: ""believe me"" is old news now you guys need to catch up....”😒😒"
463088569259917312,2014-05-04 22:51:33,“@Joel_alv01: @unclejeffgreen or you could just make a time machine bro”that's true
463082695359467520,2014-05-04 22:28:12,Stuck in the past tryna make it the future crusin in my #Delorean
463022358991998976,2014-05-04 18:28:27,#BelieveMe
462841705058672641,2014-05-04 06:30:36,So I wake up to the news that Floyd Mayweather has won...still Mr. perfect I see
462660932733116417,2014-05-03 18:32:16,"Tic toc clock my clock Is ticking for you, cause the love you said you'd give came up way past due...by Rapheal De La Ghetto"
462625725842206720,2014-05-03 16:12:22,That's that SH!T I don't like...
462431963782344704,2014-05-03 03:22:26,Can't freakin sleep 😒😒😒 Tons on my mind and I'm just going in circles smh
462332662771097602,2014-05-02 20:47:51,Who's feeling this new JT and MJ record? I most def. am lol...but y'all prolly already knew that... #MJXSCAPE #MJLives4Ever
462059387763576832,2014-05-02 02:41:57,Blessing in disguise...
461908899126206464,2014-05-01 16:43:58,“@VirgoTerms: A #Virgo wants you to mean what you say and say what you mean. Simple.”(word to big bird
461889584901914624,2014-05-01 15:27:13,“@LifeOfTonyD35: Mr. Unreliable huh? Smh!!!!!!”(terrible man...I smell a 50 piece from slim
461661481835450368,2014-05-01 00:20:49,The Worst
461613565888462848,2014-04-30 21:10:25,"#NP Jay-Z feat. Beyonce ""Part II (On The Run)"""
461595771469848576,2014-04-30 19:59:42,Congrats 2 my bro @JCrossover for winning Sixth Man Of The Year...well deserved
461579886164213760,2014-04-30 18:56:35,"All my life, I been dreamin of you, I been dreamin of you, dreaming of youuuuuu..."
461210557496823808,2014-04-29 18:29:00,RT @jasoncollins34: Commissioner of the @NBA just showed us how he drops the hammer on ignorance. #lifetimeban for Donald Sterling. The ult…
460880630289801216,2014-04-28 20:37:59,@PagSwag87 you scared lol...kinda
460837344158162944,2014-04-28 17:45:59,@HoyaQT_est85 yeah last week as I was going to lift...haven't seen her in years
460835782526525440,2014-04-28 17:39:47,JayZ and Beyonce together 😳😳😳...I need to see this
460833653581701120,2014-04-28 17:31:19,"“@LeilahNicole: New Usher, Kanye and PRINCE albums this year!? Oh and more R Kelly ""Trapped in the Closet"" chapters? Too excited!! :)”😳😳😳"
460640393869418497,2014-04-28 04:43:22,“@Jared_Sully0: The wind up will get you every time”(you would know 😒
459887567576772608,2014-04-26 02:51:55,"Listening to the homie @kevincossom mixtape #HookvsBridge2. Brodie I think it's time for #3, need some more great R&amp;B"
459861753762172928,2014-04-26 01:09:20,"#Np Fabolous ""Cuffin Season"" love this song"
459784838372143104,2014-04-25 20:03:42,"My man @itsreal85 is killing it with these turtle videos lmao. I need everyone to check them out, I promise u will laugh non stop"
459784412860010496,2014-04-25 20:02:01,“@LifeOfTonyD35: @unclejeffgreen that's my show babe lol”never gets old lol
459765223722078208,2014-04-25 18:45:46,Watching Good Times...Mannnn Thelma is fineeeee 😍😍 lol I forgot how fine she was
459534664060108800,2014-04-25 03:29:36,Must continue to take chances...might be worth the risk
459497382431166464,2014-04-25 01:01:27,“@daflu22: Im on IG looking at fried chicken #dontjudgeme”ummm didn't we just eat shake shack 7 mins ago ?😟
459458727486427136,2014-04-24 22:27:51,"http://t.co/VSyzRKcghE 
Old man getting his dance on. He is killing it lol"
459439687308812288,2014-04-24 21:12:12,“@KristineLeahy: @unclejeffgreen yo you are spoiler central over there”oh my bad 😳... Sorry lol
459439508279152640,2014-04-24 21:11:29,"“@jaasminej: @unclejeffgreen Team Fitz or Team Jake??”team jake, I don't condone the cheating on the wife"
459438045054259200,2014-04-24 21:05:40,“@RealKrisJo: @unclejeffgreen smh. Knew he couldnt be trusted bro.”yeah man he had me for a minute. Started to feel bad for the old man lol
459434170016870400,2014-04-24 20:50:16,Oh and Olivia Pope dad is a cold dude. Just played EVERYBODY. He's cold blooded
459433773340585984,2014-04-24 20:48:42,Soooooo just watched the Season finale of #Scandal...smh that show is awesome. Can it come back on already lol
459367946448797696,2014-04-24 16:27:07,Illmatic type of day
459045454521847809,2014-04-23 19:05:39,“@truusagittarian: ombré curls 😜”(pls share to the world)
459020014381961216,2014-04-23 17:24:34,"You gon make me pull up on ya, Don't go ghost on me, ima go thriller on ya"
458750340289290240,2014-04-22 23:32:58,“@philpressey: @Jared_Sully0 @unclejeffgreen @CourtneyLee2211 django 😂 that's funny sully”(yooo chillll)
458750189088821250,2014-04-22 23:32:22,@Jared_Sully0 @CourtneyLee2211 😡😡😡😡
458745384714928129,2014-04-22 23:13:17,“@Jared_Sully0: @unclejeffgreen @CourtneyLee2211 what now Jeff ????”(forget team lightskin stickin together...😒😒
458744303180083202,2014-04-22 23:08:59,“@Jared_Sully0: Happy to see my bro @CourtneyLee2211 balling.”😒😒😒
458361797704417282,2014-04-21 21:49:03,"You posting like you balling but you really in a struggle, your captions be deep but you shallow as a puddle, TURN DOWN FOR WHATTTT!?!??"
458351631302926336,2014-04-21 21:08:39,@king_taariq metro all day slim
458343912592388098,2014-04-21 20:37:59,“@Jamieallenyoung: Finished #BostonMarathon #GreenRunsDeep #NBA #Celtics”congrats JY
458321438022578177,2014-04-21 19:08:40,Gift &amp; Curse
458251299092717568,2014-04-21 14:29:58,"Wishing everyone great luck in today's #BostonMarathon and S/O to Celtics assistant coach Jamie Young, gotta make that 4hr time brother lol"
458072953486594048,2014-04-21 02:41:17,RT @Perry_Jones1: No words needed http://t.co/GGrJpfKUpW
458037714785677312,2014-04-21 00:21:15,I.O.U
457882194053443587,2014-04-20 14:03:16,HAPPY EASTER EVERYONE!!!
457741710299512833,2014-04-20 04:45:02,Benz Friendz...
457643423861080064,2014-04-19 22:14:29,Mannnnn Blake Think he slick for what he did with that water cup lol
457368876205223936,2014-04-19 04:03:32,“@a_cook3: Congrats on another complete season big bro @unclejeffgreen”thanks Antwan Jamison
457368183499157504,2014-04-19 04:00:47,"“@veezy_SQ: @unclejeffgreen Waddup big bro checking in on u” my boy Blue, what's goodie, I'm good man can't complain...you str8?"
457355784977125376,2014-04-19 03:11:31,"Drake ""Cameras/Good Ones interlude"""
457252826096627712,2014-04-18 20:22:23,Headed to @skyzoneboston 2 have some fun. Haven't jumped on a trampoline in a LOONNNGG time. This shall be interesting lol
457218566790873088,2014-04-18 18:06:15,Baby just pass me the hookah
456992548738060288,2014-04-18 03:08:08,I hate twitter when I miss Scandal 😒😒
456948618092900352,2014-04-18 00:13:34,Watching this #30for30 on the Detroit Pistons #BadBoys on #espn
456801999124955136,2014-04-17 14:30:58,“@RevRunWisdom: Happiness is NOT about having everything you want. . it's about being grateful for everything you have”(amen to that brother
456673937632411649,2014-04-17 06:02:05,"Got me like eh yo, eh yo, eh yo 
You might be the one
I think you're the one
No, I know you're the one
But don't mean to jump the gun"
456637436097859585,2014-04-17 03:37:03,"Thank you God for getting me thru another 82 game season healthy and injury free. To all the TRUE Celtics fans, THANK YOU!!!"
456431548947251201,2014-04-16 13:58:56,It snowed AGAIN!! Smh
456244587116658688,2014-04-16 01:36:00,It's A catch 22...
455059805283962880,2014-04-12 19:08:06,Just watched OutKast at #Coachella ...Good seeing #Andre3000 performing my favorite songs of his PROTOTYPE &amp; Behold a lady
455050553572478976,2014-04-12 18:31:21,@Kay_kakez let me think about it and get back to u lol
455050449436311552,2014-04-12 18:30:56,"“@truusagittarian: eric bellinger| your favorite song.”(""jump the gun"" is Better just sayin lol)"
454434071779999744,2014-04-11 01:41:40,“@JUANG0: @Jared_Sully0 @unclejeffgreen same exact tweet...”(the fool is with me..he's tweet jocking me)
454430127368466432,2014-04-11 01:25:59,"“@Jared_Sully0: RT @unclejeffgreen: Who sings this song ""Let me take a selfie""? ---- man I just tweeted this. 😂😂😂😂😂😂😂”(really sully 😒😒"
454428983560769536,2014-04-11 01:21:27,"Who sings this song ""Let me take a selfie""?"
454313991956094976,2014-04-10 17:44:31,"Boston, come see me on 4/10 at the @Sprint store: 422 Boylston St from 5:30-6:30. Recycle your old phone to win Celtics tix #NBAGreenWeek"
453372025411993600,2014-04-08 03:21:28,Congrats 2 my brother Kevin Ollie and the UCONN Huskies on their National Chamionship
451826907848654849,2014-04-03 21:01:44,#Legendary #RE2PECT #TeamJordan http://t.co/RDkaPIkUJV
446385148154900480,2014-03-19 20:38:07,@SprintPostUp showing Boston some love! Follow to check out what's hot in the city this week
443227120806789121,2014-03-11 03:29:15,Saying a prayer for @DallasStars center Rich Peverley. Praying for a speedy recovery
426811946294599680,2014-01-24 20:21:12,"So happy to be part of the @Sprint Framily! Start your own with up to 10 family, friends and others https://t.co/vpXA9npz6H"
424230590540693504,2014-01-17 17:23:49,My pops has been with me through it all. Proud to tell our story for The Crossover presented by @Sprint https://t.co/kj4NoNSliK
423971312403742720,2014-01-17 00:13:32,RT!! @ESPN put my boy @LanceFresh in the @NBA Celebrity All-Star game. #AllStarLF http://t.co/sdjQmfpwe2
418810955846668289,2014-01-02 18:28:07,Be Simple...
418204047964135424,2014-01-01 02:16:29,"This is not a love tweet, this is a doing me and only GOD can judge tweet..."
417164057297567744,2013-12-29 05:23:56,Oh mannn 🙈🙈🙈🙈 prayers go out to Silva
415853232641294336,2013-12-25 14:35:11,Merry Christmas everyone
415853120380747776,2013-12-25 14:34:44,"RT @tobias31: Merry Christmas!! God you sent your son Jesus to live a perfect life &amp; die for our sins, no gift in this world could match th…"
415663308814180352,2013-12-25 02:00:30,"From 8 until late, I think bout you..."
415596506067267584,2013-12-24 21:35:03,BE HAPPY!!! 😁 YOLO lol http://t.co/KNmssWOh3X
414171846503043072,2013-12-20 23:13:57,"I feel so blessed to be able to spend time with others who persevere! Jack, u inspire me to keep… http://t.co/z26Yv5nzG9"
413859435178885120,2013-12-20 02:32:33,@Jcaddyshack4 lovely meeting you my man...until we meet again. And ur my hero
413853632707457024,2013-12-20 02:09:29,RT @SwinCash: #tbt #cashforkids familia! Our cultural trip down to DC. Checkout all the pics thx @unclejeffgreen for the support🙏 https://t…
413361156745854976,2013-12-18 17:32:34,Had a blast shopping at Macy's last night with 19 kids for the holidays. Happy holidays everyone!… http://t.co/AGNkbvlGPr
411550373950672896,2013-12-13 17:37:10,My teammates and I hosted a #Gucci event last night. A portion of the proceeds went to Boston… http://t.co/4AXqRSw35D
408609373775466496,2013-12-05 14:50:40,Had a great time last night spreading holiday cheer w/ Citi Performing Arts Center #NBAGiveBig #BOS http://t.co/7x6SD7hHzx
407887287385853952,2013-12-03 15:01:22,What's up @celtics fans! Show how you're giving back this holiday season by using #NBAGiveBIG &amp; #BOS! Looking forward to seeing the tweets!
403960158189289472,2013-11-22 18:56:21,S/O 2 @smsaudio for these dope comfortable headphones
385866870852956161,2013-10-03 20:40:05,I need EVERYONE 2 wish my Brodie Mike Lowrey aka @CourtneyLee2211 a HAPPY BIRTHDAY!!!
385472384394096640,2013-10-02 18:32:32,“@blackcobain: RT @unclejeffgreen: “@blackcobain: Perfect Contradiction. Nov. 3rd #BOA RT”yesssirrrr -- yessir bro fuck wit me”u already kno
385467379050090496,2013-10-02 18:12:39,“@blackcobain: Perfect Contradiction. Nov. 3rd #BOA RT”(yesssirrrr
384850563013541888,2013-10-01 01:21:39,“@babsphoto: 2013 Celtics - Here is one of my fav shots - Jeff Green @unclejeffgreen #celtics #NBAMediaDay http://t.co/MGXQwdbXyt”DOOOPPEE!!
383372564980318209,2013-09-26 23:28:36,#IWANNABEWITHU
382932624400207872,2013-09-25 18:20:26,"Congrats to my Brodie @Paul_George24 on the extension, well deserved"
382697242647625729,2013-09-25 02:45:07,"@itserones I am missing it, but met @JColeNC earlier, he's a great dude...glad u went to support him"
382696000634486784,2013-09-25 02:40:11,"RT @SabrinaInc: @unclejeffgreen, Thanks so much for meeting my fellow #CHD survivor Luna! You are an inspiration to us all! @Luna_We http:/…"
382633360939810816,2013-09-24 22:31:16,“@MicahLancaster: Great workouts with @unclejeffgreen this week! Put in efficient work!! http://t.co/BLK1DeNK8C”(werrddd 2 big bird lol)
382363639355015168,2013-09-24 04:39:30,Do they still make Golden Crisp cereal Or Honey Smacks? I love those lol
382353269844357120,2013-09-24 03:58:17,@Mo_Skillz @joehaden23 tell lil bro I need his shoe connect gesh...he can't be holding out on his DMV brother lol
382342279027257344,2013-09-24 03:14:37,"Don't act like it's a bad thing 2 fall in love with me, you might mess around and find ur dreams come true with me"
381569195072557056,2013-09-22 00:02:39,#TKO
381035199007850496,2013-09-20 12:40:45,“@k_watson22: @unclejeffgreen send some good vibes my way because I have a huge statistics test today and I need an A! 🙏”ace that MF 👍
380679509873541120,2013-09-19 13:07:22,I'm the furthest thing from perfect like everyone I know
380145665277722624,2013-09-18 01:46:04,"Who you settling for, who better for you than the boy"
380145089722728448,2013-09-18 01:43:46,"I love me, I love me enough for the both of us...Man @JheneAiko sound so good in that ""From Time"" song"
380077538103791616,2013-09-17 21:15:21,#RP Me and my guy iamahappygoasian doing a PSA for #optimizeme #laughsfordays http://t.co/XVvZL9EJ77
379686185456517121,2013-09-16 19:20:15,#PrayForDC
379453090304630784,2013-09-16 03:54:01,“@TreKel1ey: @unclejeffgreen that's a mean track.”that vibe to that track is crazy
379439903110868992,2013-09-16 03:01:37,"Don't think about it Too Much Too Much Too Much Too Much, there's no need for us to rush this thru...this is more than just a new lust 4 U"
379091181273374721,2013-09-15 03:55:55,Damn he just killed my man eye by pressing hard as hell lol...at least he can see now
378958612057845760,2013-09-14 19:09:08,"And baby, it's amazing I'm in this maze with you I just can't crack your code"
378921353262686208,2013-09-14 16:41:05,@ErikRivera always take chances lol
378919861499756544,2013-09-14 16:35:09,“@ErikRivera: I just saw someone that looked exactly like @unclejeffgreen at an exit off the turnpike”(yeah just left 😁
378659357116104704,2013-09-13 23:20:00,Great day at the track...reason why we r standing like this cause I was challenged in a 100m race...As… http://t.co/HrlImaoDyC
378575167720792064,2013-09-13 17:45:28,They say they want that LOOUUDD well ima bring that NOISE!!!
377924213270925315,2013-09-11 22:38:48,"Close ur eyes and let the words paint a thousand pictures, one good girl is worth a thousand chickens...BOUND"
377877161245700097,2013-09-11 19:31:50,@MikeTorres35 thank u sir mike
377874847671779328,2013-09-11 19:22:38,"Mannn this dude @bigquint is funny AF, his reaction to listening 2 The Weeknd new album is 2 funny man lol..ppl pls watch it if u want laugh"
377628764622315520,2013-09-11 03:04:48,Apple coming out with a gold iPhone 5s pls send me one ASAP in the mail..thanks you 😌..anyone know the release date?
377452381346488320,2013-09-10 15:23:55,It's A #LoveHateThing
377183182367772672,2013-09-09 21:34:13,#HTTR dontbeabama #Skins http://t.co/HPBwRW8icA
377160789414916096,2013-09-09 20:05:14,#HTTR @Redskins #OHHWEERRDDD...En route to Fed-Ex stadium
377132651200917505,2013-09-09 18:13:25,@a_cook3 I thought she lived there?
377129825712222208,2013-09-09 18:02:11,@a_cook3 who fool?
377036962638868480,2013-09-09 11:53:11,"@ChieffQueeff @Katie_isFF I don't discriminate, I love all ethnicities of women"
377035531361984512,2013-09-09 11:47:30,@Katie_isFF @ChieffQueeff 😳 no fighting
