id,created_at,text
566994177175871488,2015-02-15 16:15:20,Can't wait to see all the fans lined up today at @Kia NBA House Moynihan Station! #NBAHouse #NBAAllStarNYC http://t.co/RFxTxLcnCY
566839032207138816,2015-02-15 05:58:51,Proud of my bro @StephenCurry30 greatest shooter in the history of the game!
566727920727519232,2015-02-14 22:37:20,Thanks Samsung soho for having me today http://t.co/pYzdHqqlkR
566383792282013698,2015-02-13 23:49:53,Come see me @modells penn plaza tonight. Will be here until 8pm #NBAAllStar
566375297952784385,2015-02-13 23:16:08,@ESPNNBA Mully and T Hardaway aka killer crossover (92'-93') #NBATrivia
566329133379387392,2015-02-13 20:12:41,Blue steel or magnum? http://t.co/E0xa7HE5Jy
566093961266495488,2015-02-13 04:38:12,Honored to join Team Anta. Looking forward to our partnership for years to come! http://t.co/UriJFrWCdR
565749570169503744,2015-02-12 05:49:43,Still got it fellas ur boy is Mario btw @AbeLodwick @enquist40 @brockm12 #lightwork from @fezzyfel &amp; @klacobprime http://t.co/FReB7EvuIA
565741111659220992,2015-02-12 05:16:06,"RT @andrewbogut: Damn this guy @andrewbogut is already passed out on the table, AGAIN, B4 the flight has even taken off! #lightweight http:…"
565575139958722560,2015-02-11 18:16:35,RT @Yg_Trece: RIP Jerry Tarkanian!
564648592556961792,2015-02-09 04:54:49,Thanks for all the birthday love. I'm thankful to be 25 years young doing what I love with great people around me! #feelingblessed
564622503591817216,2015-02-09 03:11:09,American Ninja Warrior is crazy
564616823434641410,2015-02-09 02:48:35,"RT @DLeagueWarriors: Entering the final frame, the Warriors edge the @DFenders 82-78. @MychelThompson scored 16pts in the third quarter, to…"
563512157321838592,2015-02-06 01:39:02,A Charlie Sifford biopic needs to be made
563511358692794368,2015-02-06 01:35:52,“@bucketsworth: Bangorz! http://t.co/wdaGdgdaNB” GOAT
562446779359039488,2015-02-03 03:05:36,J jack had him on skates for the win!
562082411035361280,2015-02-02 02:57:44,Antonio freeman 2.0
562076403181432833,2015-02-02 02:33:52,"""The Slap""....😂😂😂😂😂"
562045295693807617,2015-02-02 00:30:15,RT @Dlee042: Why so many depressing commercials?
560513069852680192,2015-01-28 19:01:44,"Have you guys tried @drinkbodyarmor? I been drinking it this season and
it’s working for me. Let me know what you guys think?"
558903676689842176,2015-01-24 08:26:35,Man...what a night. Gotta give credit to my teammates most unselfish group I ever played with. God is good!
556936553419649025,2015-01-18 22:09:56,“@Jack2358: @KlayThompson punter bro” I stand corrected
556935969996161024,2015-01-18 22:07:37,A kickers dream come true right there
555080199084056576,2015-01-13 19:13:27,Nice little breakfast date between @JustHolla7 &amp; @hbarnes this AM  #thattablestoosmallfor2 http://t.co/ziOzK8aAbB
554122446786134016,2015-01-11 03:47:41,Big bro balled out tonight
554100919390859264,2015-01-11 02:22:08,What a beautiful ball between Wilson &amp; kearse
554041023769223168,2015-01-10 22:24:08,@JustHolla7 yessir! Go cougs
553673205433368577,2015-01-09 22:02:33,Gotta take advantage of this home stand and finish it out strong tonight! #DubNation
553663078957449216,2015-01-09 21:22:19,Preach Milton! http://t.co/KTeSzqMpdQ
553430124029161472,2015-01-09 05:56:38,RT @brockm12: Happy Birthday to a genius coach and great guy @jeffhiro
552610171042529280,2015-01-06 23:38:26,Felt great to participate in the #WeG.I.V.E. #HashtagLunchbag with @warriors fans and @esurance http://t.co/1iAUzVvRiJ
552260665260257280,2015-01-06 00:29:37,It doesn't matter who were up against oracle is always gonna be rockin' and were extremely thankful for that. #DubNation #BestFans #GameDay
551878327087034369,2015-01-04 23:10:21,Let's go cougs http://t.co/ygqc3tcTqx
551875887168110592,2015-01-04 23:00:39,RIP Stuart Scott one of the greatest at what he did and even better person
551271250169823233,2015-01-03 06:58:02,RT @warriors: .@KlayThompson taking part in a postgame Q&amp;A with fans who checked in and helped Dub the Vote on Facebook. #NBABallot http://…
550864786666176513,2015-01-02 04:02:54,Lets go pac 10
550493465423773696,2015-01-01 03:27:24,Year 2000 was 15 years ago? Sheesh
549820321537089536,2014-12-30 06:52:34,@JenBeyrle 👀👀👀! Greatest tourney ever growing up
549762860516007936,2014-12-30 03:04:14,For the 1st time in my 4 years in the bay I get to watch my cougs play this weekend 🙏
549666654695596032,2014-12-29 20:41:57,@StevieThunder33 u know where to find me steve
549665988312973312,2014-12-29 20:39:18,Buckets! #NBALIVE15 #ad http://t.co/hdHD5y6m5X http://t.co/gKKuzEK4qk
549601974107131905,2014-12-29 16:24:56,Good breakfast spot in oakland?
549585735557214208,2014-12-29 15:20:24,Still can't believe vlade hit that half court heeve last week that was crazy lol #theycouldntmiss
549577305094254592,2014-12-29 14:46:54,Trivia crack 👌
549568709870620672,2014-12-29 14:12:45,Too cold in the bay right now
549508465933037568,2014-12-29 10:13:22,Most powerful movie I've seen in a long time a must watch for everyone http://t.co/ZR1BmRqsow
545684151655882752,2014-12-18 20:56:54,RT @MychelThompson: Always good having my little bro come watch me play in my first game back @klaythompson http://t.co/TwQ0NnY0IJ
545352250629976064,2014-12-17 22:58:03,On my off day really!!? http://t.co/X73iqdzMC6
545348838081314817,2014-12-17 22:44:29,“@Mospeights16: The life Steve McNair 👍👍👍👍👍” favorite QB growing up
544892197116444673,2014-12-16 16:29:58,RIP Tori Johnson a true cougar legend and hero
542187402987855872,2014-12-09 05:22:04,RT @Mospeights16: Another great win... #dubnation!!! #13 s/o to my bro @fezzyfel for staying ready tonight!!!!
542180703551913985,2014-12-09 04:55:27,Great road trip haven't been this excited to get back to the bay in a long time!
541472149274636288,2014-12-07 05:59:55,12 straight!! Newest member of the splash family @Money23Green #dubnation
538554199400009729,2014-11-29 04:45:01,Wish I could be in Pullman for apple cup weekend #GoCougs
538455773542887424,2014-11-28 22:13:55,"RT @MychelThompson: Hope everyone had a great thanksgiving, I'm thankful for these dudes!!! http://t.co/HmwOJdQiwU"
538155042885607424,2014-11-28 02:18:55,Wilson the new air McNair
537843655974092800,2014-11-27 05:41:34,"RT @hbarnes: #repost from the fam @shaunlivingston ""SQUAAAD GOIN....UP #Barbosawiththeadlibs"" @stephencurry30… http://t.co/p1bpnZaZoK"
536719761573691392,2014-11-24 03:15:37,Moe buckets
535210486338695170,2014-11-19 23:18:18,RT @NBA2K: .@KlayThompson took time at the Thanksgiving with Warriors Food Drive to compete with his young fans at #NBA2K15! http://t.co/3V…
535129819647066113,2014-11-19 17:57:45,"""Love the game baby"""
528617288883527680,2014-11-01 18:39:17,Life doesn't get much better then opening night at oracle. Let's go #DubNation
525507167579693057,2014-10-24 04:40:46,RT @hbarnes: #DubNation is always on point. Thank you to everyone that came out to open practice tonight!
525399642758848512,2014-10-23 21:33:30,Look forward to seeing DubNation at open practice tonight! #warmthemvocalsuprooks #weallbeenthere #awfulexperience
523936928463585280,2014-10-19 20:41:12,Yea Gavin
523697379321843712,2014-10-19 04:49:19,@nedovic1624 is weak #lightwork http://t.co/unFpUy4h7E
523624617668521984,2014-10-19 00:00:11,“@hbarnes: Watchin @KlayThompson get destroyed by @Money23Green in 2K right now #passthesticks” sensationalism at it's finest
523323097701961728,2014-10-18 04:02:04,RT @HAbdullah39: Chillin with fellow Coug @klaythompson after he dropped 29pts on the Heat. #GoCougs http://t.co/qqP6C59tdu
522513386937286656,2014-10-15 22:24:33,Both my fantasy teams strugglin
521402321343770624,2014-10-12 20:49:35,"Remember 2 weeks ago when some so called ""experts"" claimed we were seeing the end of tom brady 😶"
520777458769858560,2014-10-11 03:26:36,"“@HistoricalPics: Bob Marley and The Jackson Five in Jamaica, 1975 http://t.co/jPE8cRvdvo” straight legends right there #GOATS"
520699757505703936,2014-10-10 22:17:50,@thepete2011 lol touché
520697838573867009,2014-10-10 22:10:13,RT @jeffhiro: We are proud of Ex WSU Coug Brock Motum on his quest to the NBA.  Charlie Enquist n Devin Jones reunite with Brock. http://t.…
520696331484930048,2014-10-10 22:04:14,We live in the generation of media overstimulation
519741887347843072,2014-10-08 06:51:36,Felt great to put the dubs uni back on 2night
519373300716150784,2014-10-07 06:26:59,Annabelle was crazy 😨
518227114357583872,2014-10-04 02:32:26,Biiiiig at bat
518226282614894592,2014-10-04 02:29:08,Rosenthal throwin ⛽️
516783607474823168,2014-09-30 02:56:28,@HAbdullah39 with the pic 6 I see u! #GoCougs
516057940789563392,2014-09-28 02:52:55,Pch cruisin
515950762354933761,2014-09-27 19:47:02,"“@HistoricalPics: Robert De Niro and Al Pacino on the set of The Godfather Part II, 1974 http://t.co/LgmrmUn29o” skyblue @ReggieePro"
515673372337123328,2014-09-27 01:24:47,Ur a strong individual if u don't eat ur chick fa let on the ride home
514819293083885568,2014-09-24 16:50:59,Handing out FIFA fades all day #forthe🍞
513565056333012992,2014-09-21 05:47:05,That non P.i call has me sick
513518123966681088,2014-09-21 02:40:36,@NickWagner11 it's upset season wags 😈
513517106596683777,2014-09-21 02:36:33,Duck huntin time lets go Cougs!
512355411391823872,2014-09-17 21:40:23,About to see what trayce's golf game is lookin like
511742789336698880,2014-09-16 05:06:03,Ladera's never felt so good
511704168772694016,2014-09-16 02:32:35,Rocco's gonna freak out
511648383153754113,2014-09-15 22:50:55,"RT @repjohnlewis: Never forget Addie Mae Collins, Cynthia Wesley, Carole Robertson and Denise McNair killed 51 yrs ago today in 16th St Bap…"
511276261122248704,2014-09-14 22:12:14,We did this for our country and PG
511144034648076288,2014-09-14 13:26:49,1 more
510901166738120704,2014-09-13 21:21:44,Thank u @realmadrid for being great hosts. What an amazing experience I will be back in the future to… http://t.co/ZDdmG0WfqT
510816183201697792,2014-09-13 15:44:03,@nedovic1624 @StephenCurry30 your lucky your not out there cuz I'd lock u up #nicelife
510712414522732544,2014-09-13 08:51:42,Excited to see Madrid today
510596179956994048,2014-09-13 01:09:50,@Sbeyrle 😂😂 hank the legend
510556331364073472,2014-09-12 22:31:29,Is Diablo 3 nice? Idk if anything can top Diablo 2 tho that game was the goat
